Player ID,Name,Last Name,Cost Today,Form,Position,Team,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Points,Points/Game,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Chance Of Playing Next,Total Cost Change,Cost Change GW,Total Transfers Out,Transfers Out GW,Total Transfers in,Transfers in GW,Influence,Creativity,Threat,ICT Index,Last GW,GW39,GW40,GW41,GW42,GW43,GW44,Difficulty Score,Cost Today,Total Cost Change,Cost Change GW,Position,Team,Index,xGi,xGc
324,Stefan,Ortega,£3.70,0,GK,Man City,1.5,0,0,2,0,23,7.7,5,90,1,270,0,0,14,0,0,100,-£0.30,£0.00,225171,0,315760,0,116.8,0,0,11.7,38,,,,,,,0,37,-3,0,1,43,#DIV/0!,0,1.37
325,Kalvin,Phillips,£4.80,0,MID,Man City,0.1,0,0,1,2,14,1.2,0,68,3,291,1,0,0,0,0,100,-£0.20,£0.00,49632,0,7922,0,50,54.4,22,12.7,38,,,,,,,0,48,-2,0,3,43,#DIV/0!,0.12,1.56
502,Scott,Carson,£3.80,0,GK,Man City,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.20,£0.00,72576,0,88998,0,0,0,0,0,38,,,,,,,0,38,-2,0,1,43,#DIV/0!,0,0
573,Rico,Lewis,£3.80,0,DEF,Man City,1.1,0,0,2,2,29,2.1,0,168,8,900,1,0,0,0,0,,-£0.20,£0.00,300248,0,399450,0,129.4,189.3,44,36.3,38,,,,,,,0,38,-2,0,2,43,#DIV/0!,0.18,0.89
587,Sergio,Sergio Gómez,£4.40,0,DEF,Man City,0.1,0,1,1,2,21,1.8,1,83,6,340,0,0,0,0,0,,-£0.10,£0.00,38844,0,41010,0,76.2,80.5,30,18.7,38,,,,,,,0,44,-1,0,2,43,#DIV/0!,0.38,1.56
599,Claudio,Gomes,£4.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1225,0,980,0,0,0,0,0,38,,,,,,,0,45,0,0,3,43,#DIV/0!,0,0
600,Ben,Knight,£4.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,939,0,1001,0,0,0,0,0,38,,,,,,,0,45,0,0,3,43,#DIV/0!,0,0
610,Manuel,Akanji,£5.10,0,DEF,Man City,3.6,0,1,7,0,82,2.8,5,460,23,2284,2,0,0,0,0,100,£0.10,£0.00,699962,0,1063599,0,385.6,146.5,180,71.4,38,,,,,,,0,51,1,0,2,43,#DIV/0!,0.08,0.86
712,Máximo,Perrone,£4.40,0,MID,Man City,0,0,0,0,0,1,1,0,4,1,18,0,0,0,0,0,100,-£0.10,£0.00,210,0,292,0,1,2.6,4,0.8,38,,,,,,,0,44,-1,0,3,43,#DIV/0!,0.05,0.95
772,Alex,Robertson,£4.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1,0,14,0,0,0,0,0,38,,,,,,,0,45,0,0,3,43,#DIV/0!,0,0
773,Shea,Charles,£4.50,0,MID,Man City,0,0,0,0,1,1,1,0,3,1,27,0,0,0,0,0,,£0.00,£0.00,2,0,17,0,13.8,0.9,0,1.5,38,,,,,,,0,45,0,0,3,43,#DIV/0!,0,0.17
774,Nico,O'Reilly,£4.50,0,MID,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,4,0,16,0,0,0,0,0,38,,,,,,,0,45,0,0,3,43,#DIV/0!,0,0
162,Jack,Butland,£4.40,0,GK,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,10956,0,4735,0,0,0,0,0,38,,,,,,,0,44,-1,0,1,1,#DIV/0!,0,0
326,Cristiano Ronaldo,Ronaldo,£10.20,0,FWD,Man Utd,1.9,1,0,3,0,20,2,3,42,8,519,2,0,0,0,0,0,-£0.30,£0.00,590916,0,227123,0,63.8,83.2,218,35.6,38,,,,,,,0,102,-3,0,4,1,#DIV/0!,0.37,1.03
327,David,De Gea,£5.10,0,GK,Man Utd,15.8,0,0,17,7,161,4.2,5,729,43,3420,0,0,101,1,0,,£0.10,£0.00,1487278,0,2277434,0,828,13,0,84.3,38,,,,,,,0,51,1,0,1,1,#DIV/0!,0.01,1.32
328,Phil,Jones,£3.80,0,DEF,Man Utd,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.20,£0.00,89256,0,88261,0,0,0,0,0,38,,,,,,,0,38,-2,0,2,1,#DIV/0!,0,0
329,Raphaël,Varane,£4.80,0,DEF,Man Utd,3.1,0,0,10,0,77,3.2,2,392,22,1912,1,0,0,0,0,100,-£0.20,£0.00,656951,0,651331,0,387,74,124,58.8,38,,,,,,,0,48,-2,0,2,1,#DIV/0!,0.06,1.28
330,Harry,Maguire,£4.70,0,DEF,Man Utd,0.4,0,0,5,2,39,2.4,2,201,7,762,4,0,0,0,0,100,-£0.30,£0.00,111875,0,44680,0,193,20.8,55,26.9,38,,,,,,,0,47,-3,0,2,1,#DIV/0!,0.04,1.27
331,Frederico,Fred,£5.10,0,MID,Man Utd,0.5,2,3,4,5,62,1.8,2,272,22,1228,6,0,0,0,0,,-£0.40,£0.00,126223,0,58994,0,316.2,393.7,225,93.4,38,,,,,,,0,51,-4,0,3,1,#DIV/0!,0.28,1.6
332,Luke,Shaw,£5.30,0,DEF,Man Utd,19.2,1,4,12,0,124,4,20,626,35,2552,8,0,0,0,0,100,£0.30,£0.00,3556992,0,5515072,0,572.8,547.7,118,124.2,38,,,,,,,0,53,3,0,2,1,#DIV/0!,0.14,1.33
333,Bruno,Fernandes,£9.50,0,MID,Man Utd,13.3,8,9,18,10,176,4.8,23,748,39,3317,6,0,0,0,0,100,-£0.50,£0.00,2805980,0,3866605,0,1004.2,1603.7,982,359.3,38,,,,,,,0,95,-5,0,3,1,#DIV/0!,0.54,1.33
334,Alex,Telles,£5.00,0,DEF,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,6561,0,0,0,0,0,0,0,38,,,,,,,0,50,0,0,2,1,#DIV/0!,0,0
335,Marcus,Rashford,£7.20,0,MID,Man Utd,37.8,17,7,13,2,205,5.9,21,530,39,2880,2,0,0,0,0,100,£0.70,£0.00,7923759,0,10735832,0,892.2,462.5,1466,282.2,38,,,,,,,0,72,7,0,3,1,#DIV/0!,0.57,1.36
336,Donny,Van de Beek,£5.10,0,MID,Man Utd,0.1,0,0,0,0,8,1.1,0,21,3,162,0,0,0,0,0,100,-£0.40,£0.00,53666,0,8330,0,11.2,40.2,54,10.5,38,,,,,,,0,51,-4,0,3,1,#DIV/0!,0.14,0.88
337,Victor,Lindelöf,£4.10,0,DEF,Man Utd,1.6,0,0,6,2,57,2.9,3,327,16,1359,1,0,0,0,0,100,-£0.40,£0.00,62095,0,218943,0,280.4,54.7,19,35.6,38,,,,,,,0,41,-4,0,2,1,#DIV/0!,0.05,1.32
338,Scott,McTominay,£4.90,0,MID,Man Utd,0.2,1,0,4,0,36,1.5,2,146,20,1149,8,0,0,0,0,100,-£0.10,£0.00,48255,0,28257,0,247,123.2,156,52.2,38,,,,,,,0,49,-1,0,3,1,#DIV/0!,0.23,1.75
339,Eric,Bailly,£4.00,0,DEF,Man Utd,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,150188,0,20468,0,0,0,0,0,38,,,,,,,0,40,0,0,2,1,#DIV/0!,0,0
340,Jadon,Sancho,£7.10,0,MID,Man Utd,3.3,6,3,13,9,105,4,8,375,18,1683,0,0,0,0,0,100,-£0.40,£0.00,1400533,0,722517,0,433.8,571.6,426,143.2,38,,,,,,,0,71,-4,0,3,1,#DIV/0!,0.43,1.33
341,Aaron,Wan-Bissaka,£4.30,0,DEF,Man Utd,1.8,0,0,8,0,67,3.5,3,308,10,1432,2,0,0,0,0,100,-£0.20,£0.00,246838,0,390146,0,290.4,221.9,143,65.5,38,,,,,,,0,43,-2,0,2,1,#DIV/0!,0.13,1.2
342,Diogo,Dalot,£4.80,0,DEF,Man Utd,6.3,1,2,10,2,102,3.9,19,502,34,2152,6,0,0,0,0,100,£0.30,£0.00,2636231,0,2822010,0,483.8,421.4,283,118.8,38,,,,,,,0,48,3,0,2,1,#DIV/0!,0.16,1.43
343,Brandon,B.Williams,£3.70,0,DEF,Man Utd,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.30,£0.00,625387,0,665362,0,0,0,0,0,38,,,,,,,0,37,-3,0,2,1,#DIV/0!,0,0
344,Anthony,Elanga,£4.60,0,MID,Man Utd,0.4,0,1,2,0,23,1.4,0,53,2,417,0,0,0,0,0,,-£0.40,£0.00,142675,0,78352,0,52.4,78.8,162,28.7,38,,,,,,,0,46,-4,0,3,1,#DIV/0!,0.35,1.03
345,Anthony,Martial,£6.30,0,FWD,Man Utd,2.9,6,3,7,1,66,3.1,4,230,8,970,0,0,0,0,0,100,-£0.70,£0.00,1490159,0,1586178,0,305.6,179.5,376,85.5,38,,,,,,,0,63,-7,0,4,1,#DIV/0!,0.7,1.26
347,Facundo,Pellistri,£4.30,0,MID,Man Utd,0,0,0,0,1,4,1,0,14,1,60,0,0,0,0,0,100,-£0.20,£0.00,7508,0,3958,0,7.4,1.8,2,1,38,,,,,,,0,43,-2,0,3,1,#DIV/0!,0.03,1.17
348,Tom,Heaton,£3.80,0,GK,Man Utd,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.20,£0.00,44354,0,27756,0,0,0,0,0,38,,,,,,,0,38,-2,0,1,1,#DIV/0!,0,0
504,Tyrell,Malacia,£4.20,0,DEF,Man Utd,1.9,0,0,7,2,62,2.8,8,287,14,1391,6,0,0,0,0,,-£0.30,£0.00,656364,0,571000,0,223.6,148.8,79,45.3,38,,,,,,,0,42,-3,0,2,1,#DIV/0!,0.06,1.24
519,Christian,Eriksen,£6.20,0,MID,Man Utd,2.5,1,9,13,1,103,3.7,8,426,25,2046,3,0,0,0,0,100,-£0.30,£0.00,853592,0,590670,0,425.4,575.2,344,134.4,38,,,,,,,0,62,-3,0,3,1,#DIV/0!,0.36,1.14
533,Lisandro,Martínez,£4.40,0,DEF,Man Utd,4.7,1,0,9,0,81,3,6,481,33,2113,6,0,0,0,0,100,-£0.10,£0.00,1343114,0,1314733,0,571.8,110.4,82,76.7,38,,,,,,,0,44,-1,0,2,1,#DIV/0!,0.06,1.39
550,Amad,Amad,£4.40,0,MID,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,17178,0,5143,0,0,0,0,0,38,,,,,,,0,44,-1,0,3,1,#DIV/0!,0,0
551,Zidane,Iqbal,£4.20,0,MID,Man Utd,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.30,£0.00,59239,0,52879,0,0,0,0,0,38,,,,,,,0,42,-3,0,3,1,#DIV/0!,0,0
569,Alejandro,Garnacho,£4.10,0,MID,Man Utd,1.5,3,2,0,2,39,2.1,0,81,13,557,3,0,0,0,0,100,-£0.40,£0.00,245956,0,397380,0,157.6,61.7,287,50.7,38,,,,,,,0,41,-4,0,3,1,#DIV/0!,0.63,1.3
593,Carlos Henrique,Casemiro,£4.90,0,MID,Man Utd,2.4,4,3,10,2,87,3.1,10,389,22,2122,7,2,0,0,0,100,-£0.10,£0.00,614936,0,775761,0,644,418.8,299,136.3,38,,,,,,,0,49,-1,0,3,1,#DIV/0!,0.31,1.24
609,Antony Matheus,Antony,£7.30,0,MID,Man Utd,3.4,4,2,12,0,82,3.3,4,262,21,1803,5,0,0,0,0,100,-£0.20,£0.00,1559211,0,1802804,0,322,421,633,137.1,38,,,,,,,0,73,-2,0,3,1,#DIV/0!,0.45,1.27
615,Matej,Kovár,£4.00,0,GK,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,361,0,256,0,0,0,0,0,38,,,,,,,0,40,0,0,1,1,#DIV/0!,0,0
643,Kobbie,Mainoo,£4.50,0,MID,Man Utd,0,0,0,0,0,1,1,0,2,0,10,0,0,0,0,0,,£0.00,£0.00,506,0,608,0,5.8,0.8,6,1.3,38,,,,,,,0,45,0,0,3,1,#DIV/0!,0.63,2.25
656,Nathan,Bishop,£4.00,0,GK,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1041,0,1331,0,0,0,0,0,38,,,,,,,0,40,0,0,1,1,#DIV/0!,0,0
660,Shola,Shoretire,£4.50,0,FWD,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,4222,0,4421,0,0,0,0,0,38,,,,,,,0,45,0,0,4,1,#DIV/0!,0,0
674,Rhys,Bennett,£4.00,0,DEF,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1051,0,1339,0,0,0,0,0,38,,,,,,,0,40,0,0,2,1,#DIV/0!,0,0
701,Wout,Weghorst,£5.40,0,FWD,Man Utd,0.3,0,1,4,1,24,1.4,0,56,11,790,1,0,0,0,0,,-£0.60,£0.00,196336,0,224770,0,97.6,183.7,144,42.4,38,,,,,,,0,54,-6,0,4,1,#DIV/0!,0.36,1.66
728,Marcel,Sabitzer,£4.70,0,MID,Man Utd,0.1,0,1,5,0,25,2.3,0,98,7,622,1,0,0,0,0,100,-£0.30,£0.00,31373,0,37093,0,100.4,138.9,84,32.5,38,,,,,,,0,47,-3,0,3,1,#DIV/0!,0.28,1.6
759,Marc,Jurado,£4.00,0,DEF,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,135,0,244,0,0,0,0,0,38,,,,,,,0,40,0,0,2,1,#DIV/0!,0,0
195,Anthony,Gordon,£5.10,0,MID,Newcastle,0.9,4,0,4,10,68,2.1,5,186,18,1574,7,0,0,0,0,100,-£0.40,£0.00,767314,0,706345,0,311.2,226.6,550,108.8,38,,,,,,,0,51,-4,0,3,4,#DIV/0!,0.34,1.44
350,Matt,Ritchie,£4.20,0,DEF,Newcastle,0.1,0,0,0,0,7,1,0,24,0,35,0,0,0,0,0,100,-£0.30,£0.00,11492,0,4402,0,8.8,17.2,2,2.8,38,,,,,,,0,42,-3,0,2,4,#DIV/0!,0.13,2.31
351,Federico,Fernández,£4.40,0,DEF,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,5868,0,638,0,0,0,0,0,38,,,,,,,0,44,-1,0,2,4,#DIV/0!,0,0
352,Ciaran,Clark,£4.50,0,DEF,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,263,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,2,4,#DIV/0!,0,0
353,Karl,Darlow,£3.90,0,GK,Newcastle,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,194698,0,21764,0,0,0,0,0,38,,,,,,,0,39,-1,0,1,4,#DIV/0!,0,0
355,Martin,Dubravka,£4.10,0,GK,Newcastle,0.4,0,0,1,3,11,5.5,1,49,1,156,0,0,10,0,0,100,-£0.40,£0.00,100785,0,34173,0,54,0,0,5.4,38,,,,,,,0,41,-4,0,1,4,#DIV/0!,0,1.92
356,Callum,Wilson,£7.30,0,FWD,Newcastle,17.2,18,6,10,1,157,5.1,20,526,16,1870,4,0,0,0,0,100,-£0.20,£0.00,2851962,0,4424113,0,722.2,271.3,1022,200.9,38,,,,,,,0,73,-2,0,4,4,#DIV/0!,0.89,1.06
357,Kieran,Trippier,£6.00,0,DEF,Newcastle,62.4,1,9,16,0,198,5.2,39,941,31,3342,5,0,0,0,0,100,£1.00,£0.00,3240266,0,7596439,0,908.2,1824,123,285.8,38,,,,,,,0,60,10,0,2,4,#DIV/0!,0.34,1.03
358,Dan,Burn,£4.50,0,DEF,Newcastle,4.3,1,0,14,1,129,3.4,6,584,30,3109,5,0,0,0,0,,£0.00,£0.00,643590,0,972922,0,555,230.4,265,105.3,38,,,,,,,0,45,0,0,2,4,#DIV/0!,0.1,1.05
359,Ryan,Fraser,£5.20,0,MID,Newcastle,0.1,0,0,1,0,11,1.4,0,39,3,308,1,0,0,0,0,100,-£0.30,£0.00,24631,0,12130,0,26.8,74,70,17.2,38,,,,,,,0,52,-3,0,3,4,#DIV/0!,0.16,0.98
360,Jamaal,Lascelles,£4.30,0,DEF,Newcastle,0.1,0,0,0,0,3,0.7,0,22,5,214,4,0,0,0,0,100,-£0.20,£0.00,16429,0,6717,0,42.6,0.9,13,5.4,38,,,,,,,0,43,-2,0,2,4,#DIV/0!,0.05,1.83
361,Dwight,Gayle,£4.50,0,FWD,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,13416,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,4,4,#DIV/0!,0,0
362,Paul,Dummett,£3.90,0,DEF,Newcastle,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,72652,0,41623,0,0,0,0,0,38,,,,,,,0,39,-1,0,2,4,#DIV/0!,0,0
363,Javier,Manquillo,£4.20,0,DEF,Newcastle,0.1,0,0,0,0,4,1,0,19,1,34,0,0,0,0,0,100,-£0.30,£0.00,8627,0,3795,0,12,5.5,2,2,38,,,,,,,0,42,-3,0,2,4,#DIV/0!,0.03,2.57
364,Emil,Krafth,£4.30,0,DEF,Newcastle,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,100,-£0.20,£0.00,5138,0,691,0,0,0,0,0,38,,,,,,,0,43,-2,0,2,4,#DIV/0!,0,9
365,Jacob,Murphy,£4.20,0,MID,Newcastle,3.2,4,2,3,1,78,2.2,2,240,12,1230,0,0,0,0,0,100,-£0.30,£0.00,963900,0,685958,0,275,302.5,410,98.9,38,,,,,,,0,42,-3,0,3,4,#DIV/0!,0.47,1.18
366,Fabian,Schär,£5.10,0,DEF,Newcastle,14.4,1,3,15,2,139,3.9,6,617,28,3207,7,0,0,0,0,100,£0.60,£0.00,2737767,0,3923060,0,680.8,264.7,523,147.1,38,,,,,,,0,51,6,0,2,4,#DIV/0!,0.19,1.03
367,Matt,Targett,£4.70,0,DEF,Newcastle,0.5,0,0,3,2,35,2.1,2,157,6,600,1,0,0,0,0,100,-£0.30,£0.00,216291,0,130901,0,112.4,142.4,8,26.3,38,,,,,,,0,47,-3,0,2,4,#DIV/0!,0.1,1.02
368,Allan,Saint-Maximin,£6.10,0,MID,Newcastle,3.1,1,6,4,2,66,2.6,4,240,14,1109,1,0,0,0,0,100,-£0.40,£0.00,1622501,0,1091260,0,284.8,397.4,381,106.5,38,,,,,,,0,61,-4,0,3,4,#DIV/0!,0.34,1.13
369,Miguel,Almirón,£5.40,0,MID,Newcastle,12.8,11,4,15,2,158,4.6,15,511,22,2487,2,0,0,0,0,100,£0.40,£0.00,5463951,0,6580630,0,611.8,426.4,892,193.3,38,,,,,,,0,54,4,0,3,4,#DIV/0!,0.4,1.03
370,Sean,S.Longstaff,£4.30,0,MID,Newcastle,1,1,5,13,0,93,2.8,2,347,18,2514,2,0,0,0,0,100,-£0.20,£0.00,423103,0,410167,0,385.2,372,408,116.8,38,,,,,,,0,43,-2,0,3,4,#DIV/0!,0.21,0.99
371,Joelinton Cássio,Joelinton,£6.00,0,MID,Newcastle,2,6,5,11,0,115,3.6,10,458,26,2660,12,0,0,0,0,100,£0.00,£0.00,571510,0,703853,0,603.4,413.1,655,167.3,38,,,,,,,0,60,0,0,3,4,#DIV/0!,0.3,1.09
372,Jamal,Lewis,£4.40,0,DEF,Newcastle,0.1,0,0,0,1,2,1,0,6,1,9,0,0,0,0,0,100,-£0.10,£0.00,6201,0,5101,0,1,1,4,0.6,38,,,,,,,0,44,-1,0,2,4,#DIV/0!,0,10.5
373,Joe,Willock,£4.70,0,MID,Newcastle,1.2,3,7,12,0,123,3.5,11,415,26,2556,1,0,0,0,0,100,-£0.30,£0.00,369919,0,432169,0,520.8,547,680,174.9,38,,,,,,,0,47,-3,0,3,4,#DIV/0!,0.41,1.04
374,Bruno,Bruno Guimarães,£5.50,0,MID,Newcastle,2.9,4,5,12,2,107,3.3,5,438,25,2727,7,0,0,0,0,100,-£0.50,£0.00,1491628,0,831654,0,630.8,646.1,286,156.6,38,,,,,,,0,55,-5,0,3,4,#DIV/0!,0.21,0.98
375,Jeff,Hendrick,£4.50,0,MID,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,332,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,3,4,#DIV/0!,0,0
376,Nick,Pope,£5.40,0,GK,Newcastle,18,0,0,14,0,157,4.2,14,678,32,3261,3,1,87,2,0,100,£0.40,£0.00,3039012,0,4200995,0,709.6,20,0,72.9,38,,,,,,,0,54,4,0,1,4,#DIV/0!,0,1.09
377,Sven,Botman,£4.50,0,DEF,Newcastle,6.9,0,2,13,3,129,3.6,8,666,30,3127,2,0,0,0,0,100,£0.00,£0.00,1024228,0,1539933,0,583,120.3,303,101,38,,,,,,,0,45,0,0,2,4,#DIV/0!,0.11,1.09
552,Elliot,Anderson,£4.30,0,MID,Newcastle,0.1,0,1,1,7,30,1.4,2,93,7,395,0,0,0,0,0,100,-£0.20,£0.00,32536,0,25497,0,98.8,129.9,186,41.5,38,,,,,,,0,43,-2,0,3,4,#DIV/0!,0.59,1.37
555,Harrison,Ashby,£3.80,0,DEF,Newcastle,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.20,£0.00,98380,0,124481,0,0,0,0,0,38,,,,,,,0,38,-2,0,2,4,#DIV/0!,0,0
594,Alexander,Isak,£7.00,0,FWD,Newcastle,12.7,10,2,4,2,100,4.5,18,353,20,1520,3,0,0,0,0,100,£0.00,£0.00,1952281,0,3288916,0,483.4,246.1,724,145.2,38,,,,,,,0,70,0,0,4,4,#DIV/0!,0.56,1.11
626,Loris,Karius,£3.90,0,GK,Newcastle,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,11454,0,15927,0,0,0,0,0,38,,,,,,,0,39,-1,0,1,4,#DIV/0!,0,0
683,Garang,Kuol,£4.50,0,MID,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,127,0,155,0,0,0,0,0,38,,,,,,,0,45,0,0,3,4,#DIV/0!,0,0
741,Lewis,Miley,£4.50,0,MID,Newcastle,0,0,0,0,1,1,1,0,2,0,14,0,0,0,0,0,,£0.00,£0.00,366,0,562,0,0,0.4,1,0,38,,,,,,,0,45,0,0,3,4,#DIV/0!,0.51,5.59
776,Mark,Gillespie,£4.00,0,GK,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,0,0,0,0,0,0,0,0,38,,,,,,,0,40,0,0,1,4,#DIV/0!,0,0
295,Neco,N.Williams,£3.80,0,DEF,Nottingham Forest,12.1,1,1,4,0,54,1.7,1,284,41,1872,7,0,0,0,0,100,-£0.20,£0.00,3413517,0,2140204,0,372.2,257.3,209,84,38,,,,,,,0,38,-2,0,2,17,#DIV/0!,0.12,1.9
349,Jonjo,Shelvey,£4.80,0,MID,Nottingham Forest,0,0,0,1,0,16,1.5,0,67,11,573,2,0,0,0,0,100,-£0.20,£0.00,5947,0,2830,0,55.6,102.1,11,16.3,38,,,,,,,0,48,-2,0,3,17,#DIV/0!,0.13,1.83
354,Chris,Wood,£5.60,0,FWD,Nottingham Forest,0.5,3,0,4,0,53,2.1,7,163,9,807,0,0,0,0,0,100,-£0.40,£0.00,252780,0,140647,0,145.2,82.1,169,39.3,38,,,,,,,0,56,-4,0,4,17,#DIV/0!,0.34,1.32
378,Harry,Arter,£4.10,0,MID,Nottingham Forest,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.40,£0.00,75089,0,81150,0,0,0,0,0,38,,,,,,,0,41,-4,0,3,17,#DIV/0!,0,0
379,Steve,Cook,£4.30,0,DEF,Nottingham Forest,0.1,0,0,2,0,20,1.7,0,149,21,956,4,0,0,0,0,100,-£0.20,£0.00,23959,0,12785,0,177.4,39.3,28,24.4,38,,,,,,,0,43,-2,0,2,17,#DIV/0!,0.07,1.43
380,Lyle,Lyle Taylor,£4.10,0,FWD,Nottingham Forest,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.40,£0.00,1380981,0,708995,0,0,0,0,0,38,,,,,,,0,41,-4,0,4,17,#DIV/0!,0,0
381,Jack,Colback,£4.10,0,MID,Nottingham Forest,0.7,0,0,0,0,14,1.3,0,73,11,492,0,0,0,0,0,100,-£0.40,£0.00,304460,0,214229,0,62,33.7,2,9.9,38,,,,,,,0,41,-4,0,3,17,#DIV/0!,0.03,1.8
382,Brice,Samba,£4.50,0,GK,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,202,0,0,0,0,0,0,0,38,,,,,,,0,45,0,0,1,17,#DIV/0!,0,0
383,Carlos,Cafú,£4.20,0,MID,Nottingham Forest,0.3,0,0,0,0,1,1,0,3,0,6,0,0,0,0,0,,-£0.30,£0.00,93145,0,67654,0,2.4,0.1,0,0.3,38,,,,,,,0,42,-3,0,3,17,#DIV/0!,0,3.15
384,Joe,Lolley,£4.90,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,5286,0,313,0,0,0,0,0,38,,,,,,,0,49,-1,0,3,17,#DIV/0!,0,0
385,Scott,McKenna,£4.40,0,DEF,Nottingham Forest,0.1,0,0,5,0,40,2,0,275,32,1570,4,0,0,0,0,100,-£0.10,£0.00,25002,0,15989,0,278.8,93.9,46,41.8,38,,,,,,,0,44,-1,0,2,17,#DIV/0!,0.02,1.66
386,Mohamed,Dräger,£4.00,0,DEF,Nottingham Forest,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,17998,0,0,0,0,0,0,0,38,,,,,,,0,40,0,0,2,17,#DIV/0!,0,0
387,Ryan,Yates,£5.00,0,MID,Nottingham Forest,0,0,3,5,1,53,2,0,177,36,1833,5,0,0,0,0,100,£0.00,£0.00,10218,0,7118,0,215,103.3,233,54.5,38,,,,,,,0,50,0,0,3,17,#DIV/0!,0.12,1.44
388,Joe,Worrall,£4.20,0,DEF,Nottingham Forest,0.1,1,0,5,2,61,2,2,366,44,2215,6,0,0,0,0,,-£0.30,£0.00,35554,0,34110,0,502.2,66.6,111,67.5,38,,,,,,,0,42,-3,0,2,17,#DIV/0!,0.05,1.81
389,Jonathan,Panzo,£4.00,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1234,0,0,0,0,0,0,0,38,,,,,,,0,40,0,0,2,17,#DIV/0!,0,0
390,Xande,Xande Silva,£5.00,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1557,0,0,0,0,0,0,0,38,,,,,,,0,50,0,0,3,17,#DIV/0!,0,0
391,Sam,Surridge,£4.60,0,FWD,Nottingham Forest,0.7,1,0,0,1,26,1.3,3,61,5,306,2,0,0,0,0,,-£0.40,£0.00,240063,0,143942,0,61.4,16.2,92,15.9,38,,,,,,,0,46,-4,0,4,17,#DIV/0!,0.51,2.53
